Time	gauge_0
11.2167	0.0565983
11.225	0.0574117
11.2333	0.0581436
11.2417	0.0587867
11.25	0.0593365
11.2583	0.0597927
11.2667	0.0601528
11.275	0.0604184
11.2833	0.0605824
11.2917	0.060653
11.3	0.0606467
11.3083	0.060563
11.3167	0.0603929
11.325	0.0601236
11.3333	0.0597565
11.3417	0.0592981
11.35	0.0587528
11.3583	0.0581241
11.3667	0.0574151
11.375	0.056628
11.3833	0.0557653
11.3917	0.0548296
11.4	0.0538242
11.4083	0.0527534
11.4163	0.0516693
11.4243	0.0505362
11.4327	0.0493033
11.4406	0.0480869
11.4486	0.0468357
11.4566	0.0455507
11.4645	0.0442338
11.4725	0.0428872
11.4805	0.0415136
11.4884	0.0401155
11.4964	0.0386982
11.5044	0.037269
11.5124	0.0358309
11.5203	0.0343868
11.5283	0.032934
11.5363	0.0314722
11.5442	0.0300032
11.5522	0.0285333
11.5602	0.0270682
11.5681	0.0256116
11.5761	0.0241635
11.5841	0.0227208
11.592	0.0212856
11.6	0.0198629
11.6083	0.018395
11.6167	0.0169527
11.625	0.0155484
11.6333	0.0141834
11.6413	0.0129175
11.6496	0.0116376
11.658	0.0104159
11.6659	0.00931458
11.6738	0.00828307
11.6822	0.00727205
11.69	0.00640544
11.6979	0.00560122
11.7057	0.00485165
11.7136	0.00416976
11.7214	0.00355175
11.7293	0.00299096
11.7372	0.00250372
11.745	0.00209708
11.7529	0.00175664
11.7607	0.00146787
11.7686	0.0012187
11.7764	0.00100055
11.7843	0.000808415
11.7921	0.000643365
11.8	0.00050116
11.8083	0.000371104
11.8167	0.000271029
11.825	0.000197361
11.8333	0.000143887
11.8417	0.00010529
11.85	7.74541e-05
11.8583	5.73341e-05
11.8667	4.27377e-05
11.875	3.21152e-05
11.8833	2.43539e-05
11.8917	1.86519e-05
11.9	1.44353e-05
11.9083	1.12939e-05
11.9167	8.93362e-06
11.925	7.14202e-06
11.9333	5.76651e-06
11.9417	4.69679e-06
11.95	3.8566e-06
11.9583	3.19077e-06
11.9667	2.65879e-06
11.975	2.23014e-06
11.9833	1.88205e-06
11.9917	1.59744e-06
12	1.36315e-06
12.0087	1.16104e-06
12.0174	9.93958e-07
12.0261	8.54985e-07
12.0348	7.38721e-07
12.0435	6.4099e-07
12.0522	5.58473e-07
12.0609	-1e+15
12.0696	-1e+15
12.0783	-1e+15
12.087	-1e+15
12.0957	-1e+15
12.1043	-1e+15
12.113	-1e+15
12.1217	-1e+15
12.1304	-1e+15
12.1391	-1e+15
12.1478	-1e+15
12.1565	-1e+15
12.1652	-1e+15
12.1739	-1e+15
12.1826	-1e+15
12.1913	-1e+15
12.2	-1e+15
12.2087	-1e+15
12.2174	-1e+15
12.2261	-1e+15
12.2348	-1e+15
12.2435	-1e+15
12.2522	-1e+15
12.2609	-1e+15
12.2696	-1e+15
12.2783	-1e+15
12.287	-1e+15
12.2957	-1e+15
12.3043	-1e+15
12.313	-1e+15
12.3217	-1e+15
12.3304	-1e+15
12.3391	-1e+15
12.3478	-1e+15
12.3565	-1e+15
12.3652	-1e+15
12.3739	-1e+15
12.3826	-1e+15
12.3913	-1e+15
12.4	-1e+15
12.4087	-1e+15
12.4174	-1e+15
12.4261	-1e+15
12.4348	-1e+15
12.4435	-1e+15
12.4522	-1e+15
12.4609	-1e+15
12.4696	-1e+15
12.4783	-1e+15
12.487	-1e+15
12.4957	-1e+15
12.5043	-1e+15
12.513	-1e+15
12.5217	-1e+15
12.5304	-1e+15
12.5391	-1e+15
12.5478	-1e+15
12.5565	-1e+15
12.5652	-1e+15
12.5739	-1e+15
12.5826	-1e+15
12.5913	-1e+15
12.6	-1e+15
12.6091	-1e+15
12.6182	-1e+15
12.6273	-1e+15
12.6364	-1e+15
12.6455	-1e+15
12.6545	-1e+15
12.6636	-1e+15
12.6727	-1e+15
12.6818	-1e+15
12.6909	6.69715e-07
12.7	9.1362e-07
12.7091	1.24971e-06
12.7182	1.71063e-06
12.7273	2.33124e-06
12.7364	3.15887e-06
12.7455	4.23271e-06
12.7545	5.78268e-06
12.7636	1.04272e-05
12.7727	1.91938e-05
12.7818	3.32105e-05
12.7909	5.7982e-05
12.8	9.61552e-05
12.8091	0.000149908
12.8182	0.000221224
12.8273	0.000313769
12.8364	0.000445988
12.8455	0.000624368
12.8545	0.000851181
12.8636	0.0011572
12.8727	0.0015505
12.8818	0.00202881
12.8909	0.00259468
12.9	0.00327766
12.9091	0.00406976
12.9182	0.00497208
12.9273	0.00603927
12.9364	0.00724577
12.9455	0.00856436
12.9545	0.00998566
12.9636	0.0114925
12.9727	0.0130742
12.9795	0.014325
12.9864	0.0156145
12.9932	0.016933
13	0.0182712
13.0077	0.0197983
13.0161	0.0214744
13.0248	0.0232388
13.0336	0.0250071
13.0423	0.0267693
13.0511	0.0285248
13.0599	0.0302735
13.0686	0.0320111
13.0774	0.0337319
13.0861	0.0354288
13.0949	0.0370997
13.1036	0.0387439
13.1117	0.0402282
13.1197	0.0416858
13.1277	0.0431102
13.1358	0.0444956
13.1438	0.0458336
13.1518	0.0471246
13.1599	0.048368
13.1679	0.0495618
13.1759	0.0507026
13.1839	0.0517863
13.192	0.0528077
13.2	0.0537634
13.2083	0.0546833
13.217	0.0555632
13.2254	0.0563226
13.2337	0.0570025
13.242	0.0576035
13.2503	0.0581184
13.2586	0.0585428
13.2669	0.0588763
13.2753	0.0591206
13.2836	0.0592769
13.2919	0.0593467
13.3002	0.0593336
13.3085	0.0592491
13.3168	0.0590894
13.3252	0.0588452
13.3335	0.0585164
13.3418	0.0581046
13.3501	0.0576141
13.3584	0.0570471
13.3667	0.0564058
13.3751	0.0556923
13.3834	0.0549087
13.3917	0.0540571
13.4	0.0531406
13.4083	0.0521616
13.4167	0.0511259
13.425	0.0500385
13.4333	0.0489048
13.4417	0.0477279
13.45	0.0465114
13.4583	0.0452556
13.4667	0.0439625
13.475	0.0426348
13.4833	0.0412765
13.4917	0.0398907
13.5	0.0384826
13.5083	0.0370597
13.5167	0.0356233
13.525	0.034175
13.5333	0.0327135
13.5407	0.0314037
13.5481	0.0300862
13.5556	0.0287656
13.563	0.0274468
13.5704	0.0261314
13.5778	0.0248216
13.5852	0.0235145
13.5926	0.0222093
13.6	0.0209113
13.608	0.0195215
13.6163	0.0180888
13.6243	0.0167413
13.6323	0.015426
13.6403	0.0141427
13.6483	0.0128903
13.6563	0.011683
13.6643	0.0105255
13.6722	0.00941775
13.6802	0.0083745
13.6882	0.00741196
13.6962	0.00652366
13.7042	0.00569886
13.7122	0.00492932
13.7202	0.00422732
13.7281	0.0035909
13.7361	0.00301332
13.7441	0.00250946
13.7521	0.00208968
13.7601	0.00173907
13.7681	0.00144243
13.776	0.00118694
13.784	0.000963566
13.792	0.000769123
13.8	0.000602699
13.808	0.000459583
13.816	0.000337848
13.824	0.000246355
13.832	0.000179061
13.8404	0.000127972
13.8488	9.17436e-05
13.8572	6.60916e-05
13.8651	4.88252e-05
13.8731	3.62995e-05
13.881	2.71918e-05
13.8889	2.05469e-05
13.8969	1.56737e-05
13.9048	1.20773e-05
13.9127	9.40468e-06
13.9207	7.40206e-06
13.9286	5.88539e-06
13.9365	4.72359e-06
13.9445	3.8243e-06
13.9524	3.12156e-06
13.9603	2.56708e-06
13.9683	2.12559e-06
13.9762	1.77105e-06
13.9841	1.48431e-06
13.9921	1.2509e-06
14	1.05954e-06
14.0083	8.94229e-07
14.0167	7.58529e-07
14.025	6.46519e-07
14.0333	5.53606e-07
14.0417	-1e+15
14.05	-1e+15
14.0583	-1e+15
14.0667	-1e+15
14.075	-1e+15
14.0833	-1e+15
14.0917	-1e+15
14.1	-1e+15
14.1083	-1e+15
14.1167	-1e+15
14.125	-1e+15
14.1333	-1e+15
14.1417	-1e+15
14.15	-1e+15
14.1583	-1e+15
14.1667	-1e+15
14.175	-1e+15
14.1833	-1e+15
14.1917	-1e+15
14.2	-1e+15
14.2083	-1e+15
14.2167	-1e+15
14.225	-1e+15
14.2333	-1e+15
14.2417	-1e+15
14.25	-1e+15
14.2583	-1e+15
14.2667	-1e+15
14.275	-1e+15
14.2833	-1e+15
14.2917	-1e+15
14.3	-1e+15
14.3083	-1e+15
14.3167	-1e+15
14.325	-1e+15
14.3333	-1e+15
14.3417	-1e+15
14.35	-1e+15
14.3583	-1e+15
14.3667	-1e+15
14.375	-1e+15
14.3833	-1e+15
14.3917	-1e+15
14.4	-1e+15
14.4083	-1e+15
14.4167	-1e+15
14.425	-1e+15
14.4333	-1e+15
14.4417	-1e+15
14.45	-1e+15
14.4583	-1e+15
14.4667	-1e+15
14.475	-1e+15
14.4833	-1e+15
14.4917	-1e+15
14.5	-1e+15
14.5083	-1e+15
14.5167	-1e+15
14.525	-1e+15
14.5333	-1e+15
14.5417	-1e+15
14.55	-1e+15
14.5583	-1e+15
14.5667	-1e+15
14.575	-1e+15
14.5833	-1e+15
14.5917	-1e+15
14.6	-1e+15
14.6083	-1e+15
14.6167	-1e+15
14.625	-1e+15
14.6333	-1e+15
14.6417	-1e+15
14.65	-1e+15
14.6583	-1e+15
14.6667	-1e+15
14.675	-1e+15
14.6833	-1e+15
14.6917	6.38917e-07
14.7	8.50427e-07
14.7083	1.13383e-06
14.7167	1.50585e-06
14.725	1.98705e-06
14.7333	2.60087e-06
14.7417	3.38049e-06
14.75	4.93187e-06
14.7583	8.99327e-06
14.7667	1.62587e-05
14.775	2.75461e-05
14.7833	4.70117e-05
14.7917	7.64857e-05
14.8	0.000117424
14.8083	0.000171131
14.8167	0.000239172
14.825	0.000324834
14.8333	0.000443706
14.8417	0.000598798
14.85	0.000790985
14.8583	0.00104339
14.8667	0.00136464
14.875	0.00175341
14.8833	0.00220748
14.8917	0.00273714
14.9	0.00335864
14.9083	0.00406592
14.9167	0.00486314
14.925	0.00579221
14.9333	0.00683536
14.9417	0.00797118
14.95	0.00919183
14.9583	0.010488
14.9667	0.0118481
14.975	0.0132743
14.9833	0.0147725
14.9917	0.0163219
15	0.0179065
15.0087	0.0195847
15.0174	0.0212824
15.0261	0.0229911
15.0348	0.0247059
15.0435	0.0264175
15.0522	0.028126
15.0609	0.0298304
15.0696	0.0315296
15.0783	0.0332172
15.087	0.0348864
15.0957	0.0365313
15.1043	0.0381512
15.113	0.0397444
15.1217	0.0413097
15.1304	0.0428385
15.1391	0.0443239
15.1478	0.0457552
15.1565	0.0471342
15.1652	0.048461
15.1739	0.0497318
15.1826	0.0509413
15.1913	0.0520848
15.2	0.0531562
15.2087	0.0541511
15.2174	0.0550645
15.2261	0.0558971
15.2348	0.0566483
15.2435	0.0573139
15.2522	0.0578871
15.2609	0.0583648
15.2696	0.0587466
15.2783	0.0590294
15.287	0.0592129
15.2957	0.0593022
15.3037	0.0593099
15.3117	0.0592507
15.3197	0.0591206
15.3278	0.0589117
15.3358	0.0586155
15.3438	0.0582358
15.3518	0.0577784
15.3599	0.0572468
15.3679	0.056643
15.3759	0.0559686
15.3839	0.0552259
15.392	0.0544169
15.4	0.0535442
15.4083	0.052576
15.4167	0.0515464
15.425	0.0504611
15.4333	0.049327
15.4417	0.0481483
15.45	0.0469282
15.4583	0.0456679
15.4667	0.0443691
15.475	0.0430347
15.4833	0.0416681
15.4917	0.0402738
15.5	0.0388548
15.5083	0.0374186
15.5167	0.035969
15.525	0.034508
15.5333	0.033034
15.5417	0.0315479
15.55	0.0300519
15.5583	0.0285511
15.5667	0.0270523
15.575	0.0255592
15.5833	0.0240721
15.5917	0.0225874
15.6	0.0211089
15.6083	0.0196413
15.6167	0.018191
15.625	0.0167659
15.6333	0.0153769
15.6417	0.0140235
15.65	0.0127057
15.6583	0.0114394
15.6667	0.0102286
15.675	0.00907353
15.6833	0.00800113
15.6917	0.00701704
15.6994	0.0061741
15.7071	0.00538844
15.7149	0.0046593
15.7226	0.00399581
15.7304	0.0033931
15.7381	0.00284499
15.7458	0.0023778
15.7536	0.00198802
15.7613	0.00166066
15.769	0.00138147
15.7768	0.0011394
15.7845	0.000926682
15.7923	0.00074198
15.8	0.000583276
15.808	0.000442066
15.816	0.000323995
15.824	0.000235722
15.832	0.000171077
15.84	0.000124302
15.848	9.06187e-05
15.856	6.63813e-05
15.864	4.89072e-05
15.872	3.62787e-05
15.88	2.71275e-05
15.888	2.04715e-05
15.896	1.56023e-05
15.904	1.20163e-05
15.912	9.35566e-06
15.92	7.36424e-06
15.928	5.85723e-06
15.936	4.70358e-06
15.944	3.81053e-06
15.952	3.11267e-06
15.96	2.56191e-06
15.968	2.12337e-06
15.976	1.77102e-06
15.984	1.48587e-06
15.992	1.25358e-06
16	1.063e-06
16.008	9.05706e-07
16.016	7.75194e-07
16.0244	6.61669e-07
16.0327	5.6735e-07
16.0411	-1e+15
16.049	-1e+15
16.057	-1e+15
16.0649	-1e+15
16.0729	-1e+15
16.0808	-1e+15
16.0888	-1e+15
16.0967	-1e+15
16.1047	-1e+15
16.1126	-1e+15
16.1205	-1e+15
16.1285	-1e+15
16.1364	-1e+15
16.1444	-1e+15
16.1523	-1e+15
16.1603	-1e+15
16.1682	-1e+15
16.1762	-1e+15
16.1841	-1e+15
16.1921	-1e+15
16.2	-1e+15
16.208	-1e+15
16.216	-1e+15
16.224	-1e+15
16.232	-1e+15
16.24	-1e+15
16.248	-1e+15
16.256	-1e+15
16.264	-1e+15
16.272	-1e+15
16.28	-1e+15
16.288	-1e+15
16.296	-1e+15
16.304	-1e+15
16.312	-1e+15
16.32	-1e+15
16.328	-1e+15
16.336	-1e+15
16.344	-1e+15
16.352	-1e+15
16.36	-1e+15
16.368	-1e+15
16.376	-1e+15
16.384	-1e+15
16.392	-1e+15
16.4	-1e+15
16.408	-1e+15
16.416	-1e+15
16.424	-1e+15
16.432	-1e+15
16.44	-1e+15
16.448	-1e+15
16.456	-1e+15
16.464	-1e+15
