Time	gauge_0
-1	10
-2	0
-3	0
15.0067	0.0172941
15.0087	0.0176044
15.0109	0.0179616
15.0135	0.0183702
15.0162	0.0188221
15.0188	0.0192544
15.0213	0.0196793
15.0237	0.0200911
15.026	0.0204902
15.0282	0.0208725
15.0303	0.021239
15.0324	0.0215951
15.0343	0.021941
15.0362	0.0222771
15.038	0.0226037
15.0398	0.0229246
15.0415	0.0232365
15.0432	0.0235429
15.0448	0.0238439
15.0465	0.0241396
15.048	0.02443
15.0496	0.0247152
15.0511	0.0249954
15.0526	0.0252705
15.0541	0.0255433
15.0555	0.0258138
15.057	0.0260793
15.0584	0.0263426
15.0598	0.026601
15.0611	0.0268571
15.0625	0.0271085
15.0638	0.0273576
15.0652	0.0276045
15.0665	0.0278492
15.0678	0.0280918
15.069	0.0283321
15.0703	0.0285703
15.0716	0.0288063
15.0728	0.02904
15.0741	0.0292717
15.0753	0.0295011
15.0765	0.0297283
15.0777	0.0299533
15.0789	0.0301761
15.08	0.0303967
15.0812	0.0306173
15.0824	0.0308357
15.0835	0.0310519
15.0847	0.0312681
15.0858	0.0314821
15.087	0.031694
15.0881	0.0319037
15.0892	0.0321113
15.0903	0.0323188
15.0914	0.0325242
15.0925	0.0327274
15.0936	0.0329305
15.0946	0.0331315
15.0957	0.0333303
15.0968	0.033529
15.0978	0.0337256
15.0989	0.03392
15.0999	0.0341144
15.1009	0.0343066
15.102	0.0344967
15.103	0.0346866
15.104	0.0348744
15.105	0.0350601
15.106	0.0352456
15.107	0.0354289
15.108	0.0356121
15.109	0.0357931
15.1099	0.035972
15.1109	0.0361507
15.1119	0.0363273
15.1128	0.0365018
15.1137	0.0366762
15.1147	0.0368485
15.1156	0.0370206
15.1165	0.0371906
15.1175	0.0373605
15.1184	0.0375283
15.1193	0.0376959
15.1202	0.0378615
15.1211	0.0380269
15.122	0.0381902
15.1229	0.0383533
15.1238	0.0385144
15.1247	0.0386752
15.1256	0.038834
15.1264	0.0389925
15.1273	0.039149
15.1282	0.0393052
15.129	0.0394593
15.1299	0.0396132
15.1307	0.039765
15.1316	0.0399166
15.1324	0.0400661
15.1332	0.0402154
15.1341	0.0403644
15.1349	0.0405113
15.1357	0.040658
15.1365	0.0408044
15.1374	0.0409488
15.1382	0.0410929
15.139	0.0412368
15.1398	0.0413785
15.1406	0.04152
15.1414	0.0416613
15.1422	0.0418005
15.143	0.0419394
15.1438	0.0420781
15.1446	0.0422165
15.1453	0.0423528
15.1461	0.0424888
15.1469	0.0426246
15.1477	0.0427601
15.1485	0.0428954
15.1492	0.0430284
15.15	0.0431612
15.1508	0.0432937
15.1515	0.043426
15.1523	0.0435581
15.1531	0.0436877
15.1538	0.0438172
15.1546	0.0439464
15.1553	0.0440753
15.1561	0.044204
15.1569	0.0443324
15.1576	0.0444583
15.1583	0.044584
15.1591	0.0447094
15.1598	0.0448345
15.1606	0.0449593
15.1613	0.0450838
15.1621	0.0452081
15.1628	0.0453321
15.1635	0.0454557
15.1643	0.0455767
15.165	0.0456973
15.1657	0.0458177
15.1665	0.0459378
15.1672	0.0460576
15.1679	0.0461771
15.1687	0.0462963
15.1694	0.0464152
15.1701	0.0465338
15.1708	0.0466493
15.1715	0.0467645
15.1722	0.0468795
15.173	0.0469942
15.1737	0.0471085
15.1744	0.0472226
15.1751	0.0473365
15.1758	0.04745
15.1765	0.0475632
15.1772	0.0476762
15.1779	0.0477888
15.1787	0.0479011
15.1794	0.0480131
15.1801	0.0481248
15.1808	0.0482323
15.1814	0.0483396
15.1821	0.0484465
15.1828	0.0485531
15.1835	0.0486594
15.1842	0.0487655
15.1849	0.0488711
15.1856	0.0489765
15.1863	0.0490816
15.1869	0.0491863
15.1876	0.0492908
15.1883	0.0493949
15.189	0.0494986
15.1897	0.0496021
15.1904	0.0497052
15.1911	0.0498079
15.1918	0.0499103
15.1924	0.0500124
15.1931	0.0501142
15.1938	0.0502156
15.1945	0.0503166
15.1952	0.0504173
15.1959	0.0505177
15.1966	0.0506177
15.1973	0.0507174
15.1979	0.0508167
15.1985	0.050891
15.199	0.050965
15.1995	0.0510389
15.2	0.0511125
15.2006	0.0511956
15.2012	0.0512879
15.2019	0.0513842
15.2026	0.0514799
15.2033	0.0515752
15.2039	0.0516702
15.2046	0.0517648
15.2053	0.0518587
15.206	0.0519523
15.2067	0.0520455
15.2073	0.0521383
15.208	0.0522305
15.2087	0.0523222
15.2094	0.0524136
15.21	0.0525047
15.2107	0.052595
15.2114	0.052685
15.212	0.0527746
15.2127	0.0528635
15.2134	0.0529521
15.214	0.0530403
15.2147	0.0531281
15.2154	0.0532155
15.2161	0.0533022
15.2167	0.0533885
15.2174	0.0534744
15.218	0.05356
15.2187	0.0536451
15.2194	0.0537295
15.22	0.0538136
15.2207	0.0538972
15.2214	0.0539804
15.222	0.0540633
15.2227	0.0541454
15.2234	0.0542271
15.224	0.0543085
15.2247	0.0543894
15.2253	0.0544699
15.226	0.05455
15.2267	0.0546297
15.2273	0.054709
15.228	0.0547876
15.2286	0.0548657
15.2293	0.0549435
15.23	0.0550208
15.2306	0.0550978
15.2313	0.0551743
15.2319	0.0552504
15.2326	0.055326
15.2333	0.0554013
15.2339	0.0554761
15.2346	0.0555505
15.2352	0.0556245
15.2359	0.055698
15.2366	0.0557711
15.2372	0.0558435
15.2379	0.0559155
15.2385	0.055987
15.2392	0.056058
15.2398	0.0561287
15.2405	0.0561989
15.2412	0.0562686
15.2418	0.0563379
15.2425	0.0564068
15.2431	0.0564752
15.2438	0.0565431
15.2444	0.0566106
15.2451	0.0566776
15.2457	0.0567442
15.2464	0.0568103
15.2471	0.056876
15.2477	0.0569412
15.2484	0.0570059
15.249	0.0570702
15.2497	0.0571339
15.2503	0.0571973
15.251	0.0572601
15.2517	0.0573225
15.2523	0.0573844
15.253	0.0574458
15.2536	0.0575068
15.2543	0.0575673
15.2549	0.0576273
15.2556	0.0576868
15.2562	0.0577458
15.2569	0.0578043
15.2576	0.0578624
15.2582	0.05792
15.2589	0.0579771
15.2595	0.0580337
15.2602	0.0580898
15.2608	0.0581454
15.2615	0.0582006
15.2622	0.0582553
15.2628	0.0583098
15.2635	0.0583637
15.2641	0.0584172
15.2648	0.0584702
15.2655	0.0585226
15.2661	0.0585746
15.2668	0.0586261
15.2674	0.0586771
15.2681	0.0587275
15.2688	0.0587775
15.2694	0.0588269
15.2701	0.0588758
15.2707	0.0589241
15.2714	0.0589719
15.272	0.0590192
15.2727	0.0590659
15.2734	0.0591121
15.274	0.0591577
15.2747	0.0592028
15.2753	0.0592474
15.276	0.0592914
15.2767	0.0593349
15.2773	0.0593778
15.278	0.0594202
15.2786	0.0594623
15.2793	0.0595038
15.28	0.0595448
15.2806	0.0595852
15.2813	0.0596251
15.282	0.0596644
15.2826	0.0597031
15.2833	0.0597413
15.284	0.0597789
15.2846	0.0598159
15.2853	0.0598524
15.2859	0.0598883
15.2866	0.0599236
15.2873	0.0599584
15.2879	0.0599926
15.2886	0.0600263
15.2893	0.0600596
15.2899	0.0600923
15.2906	0.0601245
15.2913	0.0601561
15.2919	0.0601871
15.2926	0.0602175
15.2933	0.0602474
15.2939	0.0602767
15.2946	0.0603054
15.2953	0.0603336
15.2959	0.0603611
15.2966	0.0603881
15.2973	0.0604145
15.2979	0.0604403
15.2986	0.0604655
15.2993	0.0604902
15.2999	0.0605143
15.3006	0.0605379
15.3013	0.0605609
15.302	0.0605832
15.3026	0.060605
15.3033	0.0606261
15.304	0.0606466
15.3046	0.0606664
15.3053	0.0606857
15.306	0.0607043
15.3067	0.0607223
15.3073	0.0607397
15.308	0.0607565
15.3087	0.0607727
15.3094	0.0607884
15.31	0.0608034
15.3107	0.0608177
15.3114	0.0608314
15.3121	0.0608445
15.3127	0.060857
15.3134	0.0608688
15.3141	0.0608801
15.3148	0.0608907
15.3154	0.0609008
15.3161	0.0609102
15.3168	0.0609191
15.3175	0.0609274
15.3181	0.0609351
15.3188	0.0609422
15.3195	0.0609488
15.3202	0.0609548
15.3209	0.0609601
15.3216	0.0609649
15.3222	0.0609691
15.3229	0.0609726
15.3236	0.0609756
15.3243	0.060978
15.325	0.0609797
15.3256	0.0609808
15.3263	0.0609814
15.327	0.0609813
15.3277	0.0609806
15.3284	0.0609793
15.3291	0.0609773
15.3298	0.0609747
15.3305	0.0609715
15.3311	0.0609677
15.3318	0.0609632
15.3325	0.0609581
15.3332	0.0609523
15.3339	0.0609459
15.3346	0.0609388
15.3353	0.060931
15.336	0.0609226
15.3367	0.0609136
15.3374	0.0609038
15.338	0.0608933
15.3387	0.0608822
15.3394	0.0608704
15.3401	0.060858
15.3408	0.0608448
15.3415	0.0608311
15.3422	0.0608166
15.3429	0.0608015
15.3436	0.0607857
15.3443	0.0607692
15.345	0.0607521
15.3457	0.0607343
15.3464	0.0607158
15.3471	0.0606967
15.3478	0.0606769
15.3485	0.0606564
15.3492	0.0606352
15.3499	0.0606134
15.3506	0.060591
15.3513	0.0605678
15.352	0.0605437
15.3527	0.0605189
15.3534	0.0604933
15.3541	0.0604672
15.3548	0.0604403
15.3555	0.0604128
15.3562	0.0603846
15.3569	0.0603558
15.3576	0.0603263
15.3583	0.0602961
15.359	0.0602653
15.3597	0.0602338
15.3605	0.0602017
15.3612	0.0601689
15.3619	0.0601354
15.3626	0.0601013
15.3633	0.0600665
15.364	0.0600311
15.3647	0.0599943
15.3654	0.0599568
15.3661	0.0599186
15.3669	0.0598797
15.3676	0.0598401
15.3683	0.0597999
15.369	0.0597589
15.3697	0.0597173
15.3705	0.0596749
15.3712	0.0596319
15.3719	0.0595882
15.3726	0.0595438
15.3733	0.0594987
15.3741	0.059453
15.3748	0.0594066
15.3755	0.0593595
15.3762	0.0593117
15.3769	0.0592633
15.3777	0.0592142
15.3784	0.0591645
15.3791	0.0591141
15.3798	0.0590631
15.3806	0.0590114
15.3813	0.0589591
15.382	0.0589061
15.3827	0.0588525
15.3834	0.0587983
15.3842	0.0587434
15.3849	0.0586879
15.3856	0.0586317
15.3863	0.0585749
15.387	0.0585175
15.3878	0.0584595
15.3885	0.0584008
15.3892	0.0583415
15.3899	0.0582816
15.3906	0.0582211
15.3914	0.0581599
15.3921	0.0580982
15.3928	0.0580358
15.3935	0.0579728
15.3942	0.0579092
15.395	0.057845
15.3957	0.0577801
15.3964	0.0577147
15.3971	0.0576486
15.3978	0.057582
15.3986	0.0575147
15.3993	0.0574468
15.4	0.0573784
15.4008	0.057304
15.4016	0.0572287
15.4023	0.0571524
15.4031	0.0570753
15.4039	0.0569973
15.4047	0.0569186
15.4055	0.0568388
15.4063	0.0567583
15.4071	0.0566768
15.4078	0.0565946
15.4086	0.0565114
15.4094	0.0564274
15.4102	0.0563424
15.411	0.0562566
15.4118	0.0561698
15.4126	0.0560819
15.4134	0.0559932
15.4142	0.0559035
15.4151	0.0558127
15.4159	0.0557211
15.4167	0.0556284
15.4175	0.055535
15.4183	0.0554404
15.4191	0.0553447
15.42	0.0552478
15.4208	0.0551502
15.4216	0.0550515
15.4224	0.0549515
15.4233	0.0548504
15.4241	0.0547485
15.425	0.0546454
15.4258	0.0545411
15.4267	0.0544356
15.4275	0.0543293
15.4284	0.0542218
15.4292	0.054113
15.4301	0.0540029
15.4309	0.0538921
15.4318	0.05378
15.4327	0.0536666
15.4336	0.0535525
15.4344	0.053437
15.4353	0.0533202
15.4362	0.053202
15.4371	0.0530831
15.438	0.0529628
15.4389	0.0528411
15.4398	0.052718
15.4407	0.0525941
15.4416	0.0524689
15.4425	0.0523422
15.4434	0.052214
15.4443	0.0520843
15.4452	0.0519532
15.4462	0.0518213
15.4471	0.0516878
15.448	0.0515528
15.449	0.0514163
15.4499	0.0512781
15.4509	0.0511383
15.4519	0.0509969
15.4528	0.0508538
15.4538	0.050709
15.4548	0.0505625
15.4558	0.0504143
15.4568	0.0502643
15.4578	0.0501125
15.4588	0.0499588
15.4598	0.0498033
15.4608	0.0496459
15.4618	0.0494866
15.4629	0.0493253
15.4639	0.049162
15.465	0.0489967
15.466	0.0488293
15.4671	0.0486598
15.4682	0.0484881
15.4693	0.0483142
15.4704	0.048138
15.4715	0.047961
15.4726	0.0477816
15.4737	0.0475999
15.4748	0.0474156
15.476	0.0472289
15.4771	0.0470396
15.4783	0.0468477
15.4795	0.0466531
15.4806	0.0464557
15.4818	0.0462555
15.483	0.0460523
15.4843	0.0458462
15.4855	0.045637
15.4867	0.0454246
15.488	0.0452089
15.4893	0.0449899
15.4906	0.0447674
15.4919	0.0445415
15.4932	0.0443118
15.4945	0.0440784
15.4959	0.0438411
15.4972	0.0435997
15.4986	0.0433509
15.5001	0.0430976
15.5015	0.0428434
15.5029	0.0425882
15.5043	0.042332
15.5058	0.042075
15.5072	0.0418172
15.5086	0.0415585
15.5101	0.0412989
15.5115	0.0410386
15.5129	0.0407774
15.5143	0.0405198
15.5157	0.0402614
15.5171	0.0400024
15.5185	0.0397428
15.5199	0.0394826
15.5213	0.0392217
15.5227	0.0389603
15.5242	0.0386983
15.5256	0.0384358
15.527	0.0381726
15.5284	0.037909
15.5298	0.0376447
15.5312	0.03738
15.5326	0.0371148
15.534	0.0368546
15.5353	0.0365939
15.5367	0.0363328
15.5381	0.0360712
15.5395	0.0358092
15.5408	0.0355527
15.5421	0.0352957
15.5435	0.0350384
15.5448	0.0347807
15.5462	0.0345227
15.5475	0.0342708
15.5488	0.0340186
15.5501	0.0337661
15.5514	0.0335135
15.5527	0.0332607
15.5541	0.0330078
15.5554	0.0327548
15.5566	0.032509
15.5579	0.0322631
15.5592	0.0320173
15.5605	0.0317713
15.5617	0.0315331
15.5629	0.0312948
15.5642	0.0310565
15.5654	0.0308262
15.5666	0.0305959
15.5678	0.0303657
15.5689	0.0301437
15.5701	0.0299218
15.5712	0.0297
15.5724	0.0294783
15.5735	0.0292656
15.5746	0.029053
15.5757	0.0288406
15.5767	0.0286376
15.5778	0.0284347
15.5788	0.0282413
15.5798	0.028048
15.5808	0.0278548
15.5818	0.0276715
